Name	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11
SW684 Edicotinib 2	1	1.1384	1.131	1.1221	1.1225	1.1216	1.093	1.0993	1.125	1.2373	1.1072	1.1547
SW684 Edicotinib 3	1	1.0919	1.0783	1.13	1.1028	1.0936	0.9982	1.0646	1.1355	1.1927	1.124	1.1097
SW684 Enasidenib 1	1	1.2525	1.2556	1.2341	1.1726	1.212	1.2394	1.213	1.1856	1.2424	1.1294	0.9822
SW684 Enasidenib 2	1	1.2429	1.215	1.1561	1.1815	1.1819	1.1693	1.1889	1.2132	1.1815	1.0926	1.0366
SW684 Enasidenib 3	1	1.153	1.1724	1.1477	1.1818	1.187	1.2011	1.1868	1.121	1.2204	1.1126	1.0155
SW684 Encorafenib 1	1	0.9884	0.9822	1.0765	1.0955	1.0071	1.0815	1.0506	1.0654	1.0062	0.848	0.931
SW684 Encorafenib 2	1	0.9826	1.0029	1.0037	0.981	1.0381	0.9753	1.014	0.9578	0.8774	0.8337	0.7398
SW684 Encorafenib 3	1	0.9652	1.0199	1.0355	1.0535	1.081	1.0593	1.0936	0.9934	0.9463	0.7889	0.8316
SW684 Ensartinib 1	1	1.0641	1.0227	1.0989	1.0919	1.0641	1.0823	1.0978	1.0566	0.9427	0.8445	0.1171
SW684 Ensartinib 2	1	1.0584	1.0255	1.1101	1.0578	1.0657	1.1164	1.0454	1.0764	1.0207	0.8084	0.1127
SW684 Ensartinib 3	1	1.0173	1.0019	1.0326	1.0222	1.0355	1.0141	1.0352	1.0303	0.9481	0.8328	0.1103
SW684 Entrectinib 1	1	1.1987	1.1889	1.1192	1.1837	1.1939	1.1331	1.1821	1.1312	1.1863	0.9889	-0.0126
SW684 Entrectinib 2	1	1.1471	1.154	1.1752	1.2419	1.1426	1.2045	1.1545	1.1632	1.1127	0.9657	-0.0107
SW684 Entrectinib 3	1	1.0864	1.1728	1.1364	1.1629	1.1175	1.1189	1.1399	1.0751	1.0156	0.9569	-0.0093
SW684 Enzastaurin 1	1	1.2171	1.2178	1.2137	1.2129	1.2265	1.2316	1.1449	1.151	1.0959	0.9332	0.9339
SW684 Enzastaurin 2	1	1.1474	1.1866	1.2295	1.1401	1.1557	1.243	1.1677	1.2427	1.1464	0.9914	0.9861
SW684 Enzastaurin 3	1	1.139	1.1388	1.2165	1.1968	1.2184	1.0221	1.1951	1.1489	1.096	0.9437	0.9125
SW684 Erdafitinib 1	1	1.1784	1.2137	1.0946	1.1915	1.0665	1.0459	1.0909	1.1357	1.0235	0.7417	0.402
SW684 Erdafitinib 2	1	1.0931	1.2158	1.1885	1.1038	1.0973	1.0603	1.0435	1.0462	1.0162	0.7241	0.3762
SW684 Erdafitinib 3	1	1.0329	1.0952	1.1123	1.0183	1.086	1.0146	1.0333	1.0831	0.9542	0.7526	0.3905
SW684 Erlotinib 1	1	1.2111	1.1216	1.1041	1.1618	1.24	1.168	1.1878	1.1879	1.2147	1.2404	1.0466
SW684 Erlotinib 2	1	1.1698	1.0994	1.1858	1.2265	1.2112	1.2046	1.1402	1.1686	1.1489	1.1061	1.016
SW684 Erlotinib 3	1	1.1103	1.2336	1.1437	1.292	1.2325	1.1859	1.1819	1.206	1.2417	1.1807	1.0998
SW684 Evobrutinib 1	1	1.1802	1.1868	1.2046	1.2251	1.2413	1.1603	1.2199	1.1746	1.2036	1.2	1.1772
SW684 Evobrutinib 2	1	1.1539	1.2265	1.2267	1.2373	1.2247	1.2301	1.2742	1.1914	1.2326	1.1902	1.1782
SW684 Evobrutinib 3	1	1.1102	1.1519	1.1794	1.1994	1.1264	1.0793	1.1561	1.169	1.1189	1.1727	1.1653
SW684 Fasudil 1	1		1.0984	1.0434	0.9804	0.9307	1.0439	0.9416	1.0592	0.9838	0.8504	0.6758
SW684 Fasudil 2	1		1.0093	1.0165	0.9606	0.9802	0.9664	1.0074	1.0241	0.982	0.8756	0.8078
SW684 Fasudil 3	1		0.9619	1.005	0.955	0.9238	0.8846	1.0088	0.9776	0.8852	0.9601	0.799
SW684 Fedratinib 1	1	1.1602	1.1194	1.1874	1.1622	1.1827	1.1759	1.1381	0.9901	0.6306	0.3825	0.0027
SW684 Fedratinib 2	1	1.1307	1.1983	1.2475	1.1323	1.1743	1.1148	1.0913	0.9852	0.7098	0.4178	0.0027
SW684 Fedratinib 3	1	1.0808	1.1576	1.0874	1.1738	1.0967	1.1055	1.0844	1.0274	0.6578	0.3963	0.0027
SW684 Filgotinib 1	1	1.1789	1.2179	1.2025	1.1768	1.2024	1.2286	1.1985	1.173	1.1928	1.2313	1.0695
SW684 Filgotinib 2	1	1.1218	1.1551	1.2092	1.1167	1.1478	1.1937	1.1814	1.1797	1.1203	1.0794	1.093
SW684 Filgotinib 3	1	1.092	1.1839	1.22	1.2811	1.1348	1.155	1.1748	1.2043	1.2165	1.182	1.1091
SW684 Fostamatinib 1	1	1.191	1.1764	1.1396	1.1828	1.1794	1.224	1.1138	1.0851	0.9364	0.6377	0.4913
SW684 Fostamatinib 2	1	1.1244	1.174	1.1797	1.2753	1.1451	1.2244	1.1044	1.0202	0.8758	0.5876	0.4942
SW684 Fostamatinib 3	1	1.0963	1.1516	1.1252	1.0472	1.0711	1.0862	1.0668	0.9974	0.8189	0.6295	0.4574
SW684 Fruquintinib 1	1	1.1841	1.1285	1.2309	1.1953	1.1836	1.1918	1.1437	1.0872	1.1234	1.1159	1.0697
SW684 Fruquintinib 2	1	1.141	1.1054	1.139	1.1627	1.1677	1.1158	1.0598	1.1649	1.0906	1.0605	1.1107
SW684 Fruquintinib 3	1	1.1328	1.1125	1.1188	1.1812	1.0847	1.1441	1.0983	1.1452	1.1339	1.1018	1.0345
SW684 GSK-3145095 1	1	1.2098	1.3052	1.2768	1.3139	1.2957	1.2619	1.2874	1.1971	1.2969	1.2162	1.1986
SW684 GSK-3145095 2	1	1.1758	1.2282	1.1824	1.1568	1.2142	1.1499	1.2393	1.2027	1.1097	1.1558	1.2129
SW684 GSK-3145095 3	1	1.1297	1.2092	1.1987	1.1411	1.2235	1.1236	1.2069	1.2931	1.1475	1.1744	1.1679
SW684 Galunisertib 1	1	1.0998	1.1749	1.0534	1.1886	1.1277	1.1619	1.0952	1.0755	1.0799	1.0925	1.0508
SW684 Galunisertib 2	1	1.08	1.0611	1.1532	1.1164	1.0299	1.0527	1.0727	1.0555	1.0168	1.0868	1.152
SW684 Galunisertib 3	1	1.0597	1.0417	1.0423	1.0712	1.1154	1.1042	1.1017	1.1233	1.0611	1.0544	1.0654
SW684 Gefitinib 1	1	1.1464	1.166	1.0834	1.0749	1.0671	1.1042	1.148	1.178	1.1128	1.132	0.3916
SW684 Gefitinib 2	1	1.1311	1.1443	1.0592	1.2675	1.1177	1.1158	1.1041	1.1523	1.0623	1.1381	0.4318
SW684 Gefitinib 3	1	0.9785	1.172	1.1328	1.175	1.1191	1.2438	0.9587	1.1601	1.1272	1.1925	0.4477
SW684 Glasdegib 1	1	1.1732	1.1113	1.1356	1.1095	1.1378	1.1845	1.0312	1.1843	1.076	1.0503	1.0623
SW684 Glasdegib 2	1	1.1645	1.1392	1.227	1.1852	1.1872	1.1799	1.142	1.213	1.1059	1.1582	1.1644
SW684 Glasdegib 3	1	1.1582	1.1588	1.1992	1.1543	1.1698	1.1656	1.1843		1.1704	1.1623	1.136
SW684 Hydroxyfasudil 1	1	1.2162	1.2065	1.1856	1.2297	1.2386	1.2878	1.0543	1.0612	1.1359	1.1057	1.0215
SW684 Hydroxyfasudil 2	1	1.2073	1.2292	1.248	1.1296	1.2071	1.0953	1.2362	1.2207	1.1443	1.0631	1.06
SW684 Hydroxyfasudil 3	1	1.0674	1.2056	1.1639	1.1229	1.0481	1.0638	1.129	1.1625	1.0798	1.0253	0.9709
SW684 Ibrutinib 1	1	1.2113	1.2251	1.216	1.2524	1.1521	1.1952	1.2221	1.1767	1.1668	1.2338	1.0375
SW684 Ibrutinib 2	1	1.179	1.2859	1.2026	1.2152	1.2262	1.3	1.2258	1.2988	1.2913	1.2786	1.0933
SW684 Ibrutinib 3	1	1.1377	1.1592	1.1844	1.2014	1.1219	1.2273	1.0148	1.2359	1.311	1.3738	1.0432
SW684 Icotinib 1	1	1.1757	1.2236	1.2015	1.2452	1.2271	1.1699	1.2177	1.1733	1.1908	1.1765	1.1284
SW684 Icotinib 2	1	1.1743	1.1213	1.1576	1.1437	1.1278	1.1497	1.0786	1.1193	1.1163	1.1682	1.0734
SW684 Icotinib 3	1	1.1649	1.1977	1.2377	1.1747	1.2473	1.2099	1.2501	1.25	1.1892	1.128	1.174
SW684 Idelalisib 1	1	1.2252	1.1993	1.2573	1.2697	1.0859	0.922	0.8422	0.7172	0.5979	0.5857	0.524
SW684 Idelalisib 2	1	1.216	1.2502	1.1176	1.2396	1.0495	0.9488	0.8521	0.8106	0.6989	0.6141	0.4933
SW684 Idelalisib 3	1	1.1103	1.2224	1.1733	1.1802	0.9327	0.9676	0.9318	0.7882	0.6783	0.6007	0.5222
SW684 Imatinib 1	1	1.0403	0.9693	1.0265	0.9854	0.9961	0.9958	0.9668	1.0042	1.0824	0.9305	0.5418
SW684 Imatinib 2	1	0.9678	0.9672	0.9997	1.0097	0.9562	0.9839	1.0453	0.9953	1.0858	1.0132	0.6069
SW684 Imatinib 3	1	0.8962	0.9672	0.9284	1.073	0.8909	0.9808	1.0293	1.0619	0.9256	0.9753	0.6205
SW684 Ipatasertib 1	1	1.1472	1.1499	1.1279	1.0731	1.1044	1.0633	1.0221	0.8217	0.719	0.5655	0.5184
SW684 Ipatasertib 2	1	1.0401	1.0912	1.1346	1.1312	1.1062	1.1156	0.9696	0.8515	0.6576	0.5566	0.4603
SW684 Ipatasertib 3	1	1.0325	1.0795	1.0751	1.0549	1.0497	1.0593	0.9903	0.8923	0.6145	0.5574	0.4921
SW684 Itacitinib 1	1	1.1194	1.0829	1.1168	1.0911	1.0659	1.1213	1.1133	1.0956	1.115	1.0799	1.0207
SW684 Itacitinib 2	1	1.1138	1.076	1.1202	1.0745	1.0667	1.0824	1.072	1.1154	1.0707	1.033	0.9487
SW684 Itacitinib 3	1	1.0595	1.1223	1.0208	1.1411	1.0761	1.0201	0.9926	1.0394	1.1108	1.0549	0.9612
SW684 Ivosidenib 1	1	1.0616	1.0911	1.0839	1.0988	1.1462	1.1161	1.1238	1.1129	1.0943	1.1602	1.0422
SW684 Ivosidenib 2	1	1.06	1.0585	1.1322	1.1436	1.1479	0.9972	1.0639	1.0847	1.1383	1.0791	0.9977
SW684 Ivosidenib 3	1	1.0468	1.0654	1.019	1.0858	1.1088	1.0539	1.1383	1.1057	1.0634	1.0578	0.9673
SW684 K-252a 1	1	1.2033	1.1813	1.1363	1.2257	1.2077	1.1378	1.0701	0.8963	0.5388	0.0604	0.005
SW684 K-252a 2	1	1.1016	1.1825	1.1837	1.1833	1.2202	1.1075	1.0168	0.9006	0.4865	0.0696	0.0172
SW684 K-252a 3	1	1.0518	1.1638	1.0987	1.1354	1.1615	1.1775	1.0591	0.9215	0.5102	0.0666	0.02
SW684 KX2-391 1	1	1.1551	1.1831	1.184	1.1782	1.1206	1.1187	0.7917	0.6878	0.7776	0.8086	0.7378
SW684 KX2-391 2	1	1.1521	1.1228	1.1908	1.1937	1.1625	1.0177	0.7656	0.6747	0.7305	0.7216	0.7652
SW684 KX2-391 3	1	1.0861	1.147	1.1633	1.1729	1.1664	0.9764	0.7526	0.7262	0.7445	0.7554	0.7
SW684 Lapatinib 1	1	1.1838	1.1659	1.109	1.1268	1.1473	1.1923	1.2175	1.189	1.2528	1.1979	0.8061
SW684 Lapatinib 2	1	1.1414	1.0554	1.1726	1.1013	1.1576	1.1375	1.089	1.0897	1.1775	1.1118	0.6139
SW684 Lapatinib 3	1	1.1367	1.1593	1.1472	1.1482	1.0805	1.1786	1.1436	1.1547	1.1487	1.1253	0.701
SW684 Larotrectinib 1	1	1.1693	1.275	1.2013	1.1351	1.2842	1.1774	1.181	1.2457	1.1804	1.0683	1.123
SW684 Larotrectinib 2	1	1.152	1.1551	1.2207	1.1784	1.1795	1.177	1.0961	1.1782	1.1545	1.1712	1.1316
SW684 Larotrectinib 3	1	1.0626	1.149	1.1361	1.1773	1.1441	1.0905	1.1404	1.079	1.1381	1.0395	1.0591
SW684 Leniolisib 1	1	1.1002	1.1301	1.1413	1.0922	1.1269	1.0289	0.8954	0.7946	0.7778	0.6649	0.5689
SW684 Leniolisib 2	1	1.0915	1.1714	1.1904	1.19	1.1822	0.9952	0.9176	0.8164	0.7293	0.6713	0.5472
SW684 Leniolisib 3	1	1.08	1.118	1.0855	1.134	1.1418	1.0549	0.9219	0.7673	0.7197	0.687	0.5286
SW684 Lenvatinib 1	1	1.151	1.2077	1.152	1.127	1.1186	1.178	1.0819	1.1163	1.1158	1.1884	1.1448
SW684 Lenvatinib 2	1	1.1268	1.0739	1.1243	1.1382	1.1319	1.066	1.0844	1.1355	1.2006	1.1972	1.1258
SW684 Lenvatinib 3	1	1.1027	1.0658	1.131	1.1349	1.1434	1.1538	1.1683	1.1708	1.1583	1.1847	1.0628
SW684 Lestaurtinib 1	1	1.162	1.1716	1.1207	1.142	1.2174	1.163	1.134	0.8944	0.6573	0.3617	0.0511
SW684 Lestaurtinib 2	1	1.1544	1.2119	1.1765	1.2067	1.1474	1.1224	1.1247	0.9107	0.6689	0.3421	0.0536
SW684 Lestaurtinib 3	1	1.1373	1.1494	1.1692	1.1554	1.1787	1.1032	1.0603	0.9346	0.6519	0.335	0.0534
SW684 Lifirafenib 1	1	1.2084	1.2024	1.1074	1.1683	1.1463	1.2002	1.1566	1.2275	1.4343	1.3219	0.9016
SW684 Lifirafenib 2	1	1.1655	1.2185	1.2359	1.1744	1.1824	1.1433	1.1426	1.169	1.193	1.268	0.9819
SW684 Lifirafenib 3	1	1.1399	1.1768	1.1999	1.1394	1.1167	1.0989	1.1632	1.2591	1.3315	1.3188	0.9258
SW684 Linifanib 1	1	1.1291	1.1553	1.1064	1.2052	1.1914	1.2168	1.1655	1.1278	1.1199	1.1726	1.1154
SW684 Linifanib 2	1	1.1068	1.1536	1.1729	1.1938	1.1569	1.1744	1.1146	1.1495	1.2063	1.1876	1.1604
SW684 Linifanib 3	1	1.1033	1.1205	1.1044	1.1489	1.1468	1.1362	1.1549	1.1381	1.1404	1.0967	1.0796
SW684 Linsitinib 1	1	1.2052	1.1783	1.1967	1.1688	1.1922	1.141	1.17	1.1167	1.1137	1.09	1.0215
SW684 Linsitinib 2	1	1.1239	1.1753	1.1945	1.1563	1.0847	1.1143	1.0922	1.0717	1.0512	1.0522	0.9993
SW684 Linsitinib 3	1	1.0603	1.149	1.1597	1.1504	1.2001	1.155	1.1232	1.1514	1.1099	1.0784	0.9131
SW684 Lorlatinib 1	1	1.1819	1.2132	1.1714	1.1858	1.2045	1.1811	1.1173	1.1114	1.1976	1.026	1.1203
SW684 Lorlatinib 2	1	1.1462	1.2439	1.2058	1.2488	1.1898	1.1902	1.2147	1.1654	1.1217	1.202	1.1456
SW684 Lorlatinib 3	1	1.0767	1.1306	1.1445	1.0888	1.1301	1.1851	1.1098	1.0004	1.1005	1.1447	1.1062
SW684 Losmapimod 1	1	1.1642	1.2528	1.2574	1.1708	1.2076	1.1735	1.201	1.2544	1.1538	1.1153	1.1431
SW684 Losmapimod 2	1	1.1223	1.1717	1.2071	1.2235		1.2029	1.1625	1.2277	1.2185	1.1897	1.2009
SW684 Losmapimod 3	1	1.0582	1.1776	1.2492	1.2358	1.1494	1.075	1.0308	1.2533	1.2532	1.2351	1.231
SW684 Lucitanib 1	1	1.1758	1.3195	1.3016	1.2226	1.219	1.2366	1.1665	1.2256	1.237	1.0968	1.1307
SW684 Lucitanib 2	1	1.13	1.2031	1.2214	1.2399	1.1935	1.1816	1.1054	1.142	1.1759	1.1017	1.0993
SW684 Lucitanib 3	1	1.1208	1.1678	1.2506	1.2149	1.2068	1.2213	1.1795	1.1706	1.1702	1.1497	1.1053
SW684 Masitinib 1	1	1.0513	1.1052	1.1398	1.1079	1.1005	1.0996	1.0996	1.0325	0.8645	0.5813	0.0574
SW684 Masitinib 2	1	1.0489	1.0312	1.1084	1.0705	1.0338	1.1188	1.0141	0.9956	0.8371	0.4911	0.0599
SW684 Masitinib 3	1	1.0211	1.0831	1.082	1.0546	1.082	1.0691	1.0545	0.9844	0.8517	0.4519	0.049
SW684 Midostaurin 1	1	1.1151	1.0216	1.0607	0.9957	0.9895	1.0298	1.071	0.8582	0.5326	0.4151	0.3637
SW684 Midostaurin 2	1	1.0788	1.0969	1.0652	1.018	1.0734	1.079	1.0758	0.8569	0.5226	0.3958	0.3709
SW684 Midostaurin 3	1	1.0373	1.0204	1.018	1.0601	1.0549	1.033	1.1026	0.8725	0.518	0.407	0.355
SW684 Momelotinib 1	1	1.1493	1.1924	1.1616	1.1557	1.1356	1.1568	1.1462	1.0351	0.8331	0.9111	0.7087
SW684 Momelotinib 2	1	1.1196	1.0916	1.0561	1.11	1.1095	1.0449	1.0618	0.9887	0.7758	0.7031	0.6609
SW684 Momelotinib 3	1	1.1002	1.1623	1.045	1.1106	1.1276	1.2002	1.0823	1.0354	0.7769	0.8464	0.569
SW684 Motesanib 1	1	1.0612	1.0673	1.0524	1.0393	0.9929	0.9752	1.0603	0.945	0.9772	0.9855	0.8444
SW684 Motesanib 2	1	1.06	1.0064	1.017	1.0773	0.9616	0.9673	1.0049	0.9533	1.0448	1.0648	0.8298
SW684 Motesanib 3	1	1.004	0.9226	0.9272	0.916	0.9807	0.9733	0.9042	0.9223	0.9167	0.9964	0.9036
SW684 Nemiralisib 1	1	1.0947	0.8364	0.8662	0.7903	0.7268	0.7348	0.7074	0.6114	0.5602	0.5369	0.4146
SW684 Nemiralisib 2	1	0.9898	0.9722	0.8128	0.8035	0.7371	0.6339	0.6928	0.6516	0.5014	0.5277	0.4937
SW684 Nemiralisib 3	1	0.9293	0.9249	0.8738	0.8191	0.6995	0.6706	0.6858	0.5918	0.5629	0.5789	0.4234
SW684 Neratinib 1	1	1.1842	1.0775	1.1426	1.1666	1.1435	1.1264	1.129	0.8334	0.8877	0.7971	-0.0168
SW684 Neratinib 2	1	1.1821	1.124	1.0952	1.1542	1.1767	1.112	1.0662	0.8492	0.8223	0.8109	-0.018
SW684 Neratinib 3	1	1.1151	1.1093	1.0902	1.0669	1.1484	1.1087	0.999	0.86	0.7677	0.7679	-0.0136
SW684 Netarsudil 1	1	1.1443	1.1984	1.1658	1.108	1.1333	1.0776	1.0174	0.8744	0.9318	0.876	-0.0159
SW684 Netarsudil 2	1	1.1153	1.075	1.0891	1.1535	1.0794	1.0789	0.9728	0.8798	0.8697	0.8013	-0.0139
SW684 Netarsudil 3	1	1.1012	1.0138	1.0761	1.0609	1.0615	1.0714	0.9813	0.8875	0.8506	0.7379	-0.011
SW684 Nilotinib 1	1	1.0789	1.0866	1.0739	1.1041	1.0968	1.1753	1.2622	1.3458	1.1962	1.2925	1.1634
SW684 Nilotinib 2	1	1.0296	1.09	1.0911	1.06	1.051	1.0942	1.1548	1.298	1.2548	1.1406	1.1897
SW684 Nilotinib 3	1	1.0133	1.0236	1.107	1.0525	1.0691	1.1041	1.2014	1.3204	1.3293	1.2819	1.0999
SW684 Nintedanib 1	1	1.1626	1.1927	1.1739	1.1363	1.2072	1.223	1.1068	1.0828	1.0237	1.0199	0.4233
SW684 Nintedanib 2	1	1.0932	1.0051	1.0544	1.0402	1.0376	1.1335	1.1233	1.0762	0.9661	0.9069	0.3923
SW684 Nintedanib 3	1	1.0263	1.1237	1.2089	1.1971	1.1427	1.1615	1.1553	1.1855	1.025	0.9518	0.4496
SW684 Niraparib 1	1	1.1846	1.152	1.2003	1.187	1.115	1.0954	1.1473	1.2289	1.1234	1.2103	1.1532
SW684 Niraparib 2	1	1.1678	1.1692	1.1458	1.1369	1.0753	1.1606	1.1727	1.0621	1.1523	1.1783	1.0535
SW684 Niraparib 3	1	1.0594	1.1141	1.1668	1.0628	1.0714	1.1283	1.0953	1.0191	1.1019	1.1117	1.0749
SW684 Olmutinib 1	1	1.1197	1.0797	1.0732	1.1616	1.0638	1.0968	1.1453	1.0625	1.0374	0.8549	0.0222
SW684 Olmutinib 2	1	1.0597	1.2173	1.1176	1.0796	1.0367	1.1077	1.1515	1.1345	1.1284	0.8767	0.0353
SW684 Olmutinib 3	1	1.0353	1.1355	1.0634	1.1979	1.0577	1.0593	1.1489	1.2094	1.0502	0.8147	0.0272
SW684 Orantinib 1	1	1.2356	1.2208	1.2558	1.2724	1.2184	1.2506	1.2418	1.1893	1.1494	1.1083	1.0034
SW684 Orantinib 2	1	1.2019	1.2521	1.248	1.2038	1.2395	1.2393	1.2415	1.1799	1.1121	1.0424	0.9962
SW684 Orantinib 3	1	1.1316	1.0891	1.177	1.2069	1.0953	1.0399	1.0839	1.0981	1.0885	0.9877	0.9004
SW684 Osimertinib 1	1	1.1443	1.2148	1.2439	1.251		1.1946	1.2242	1.08	1.1111	0.9901	0.0903
SW684 Osimertinib 2	1	1.1227	1.1672	1.1959	1.1995	1.2118	1.1328	1.0136	1.1692	1.0879	1.0159	0.059
SW684 Osimertinib 3	1	1.0572	1.1623	1.1783	1.142	1.1154	1.0615	1.1582	1.1068	1.1312	0.9463	0.0396
SW684 Pacritinib 1	1	1.2444	1.1566	1.1457	1.2185	1.1795	1.0312	1.0099	0.8275	0.578	0.1835	0.056
SW684 Pacritinib 2	1	1.1329	1.1266	1.0945	1.1642	1.0941	1.1543	0.9324	0.7371	0.5366	0.1964	0.0485
SW684 Pacritinib 3	1	1.0534	1.2308	1.2108	1.196	1.1884	1.1357	0.9899	0.7781	0.5178	0.1874	0.0586
SW684 Palbociclib 1	1	1.2292	1.1948	1.2173	1.2301	1.2804	1.169	1.1916	1.0818	1.022	0.8835	0.7279
SW684 Palbociclib 2	1	1.1784	1.1713	1.26	1.25	1.2433	1.1969	1.1586	1.1086	1.0431	0.9434	0.7222
SW684 Palbociclib 3	1	1.1667	1.232	1.2493	1.2439	1.3129	1.2595	1.1988	1.1354	1.0962	0.9715	0.7177
SW684 Pazopanib 1	1	1.1646	1.1252	1.1979	1.1717	1.1755	1.1252	1.1886	1.1374	1.182	1.1487	0.8897
SW684 Pazopanib 2	1	1.1313	1.1144	1.1623	1.1186	1.1252	1.1335	1.1165	1.1321	1.0989	1.1332	0.809
SW684 Pazopanib 3	1	1.0945	1.1457	1.2126	1.1734	1.1597	1.1276	1.1162	1.086	1.2002	1.1021	0.9356
SW684 Peficitinib 1	1	1.1366	1.1496	1.1486	1.1776	1.1519	1.1811	1.1518	1.1996	1.1681	1.0904	0.8591
SW684 Peficitinib 2	1	1.0911	1.0951	1.0845	1.1657	1.139	1.1243	1.1334	1.1732	1.1897	1.107	0.8228
SW684 Peficitinib 3	1	1.0258	1.013	1.1087	1.0316	1.0699	1.0603	1.0658	1.0737	1.1386	1.0634	0.7991
SW684 Pemigatinib 1	1	1.1542	1.1799	1.1415	1.109	1.1051	1.0891	0.9386	1.079	1.0569	0.9641	0.8325
SW684 Pemigatinib 2	1	1.1027	1.0933	1.108	1.0295	1.142	1.1171	1.1363	1.1667	1.109	0.991	0.7767
SW684 Pemigatinib 3	1	1.0479	1.0741	1.1276	1.0782	1.0983	0.9948	1.0885	1.1572	1.1347	0.9586	0.7961
SW684 Perifosine 1	1	1.1064	1.1554	1.2452	1.2039	1.1414	1.2602	1.2345	1.2907	1.2927	1.2737	1.0568
SW684 Perifosine 2	1	1.0828	1.2087	1.1597	1.1264	1.1691	1.142	1.1934	1.1348	1.1831	1.0931	1.1446
SW684 Perifosine 3	1	1.0473	1.1199	1.1741	1.0806	1.1349	1.1325	1.126	1.1942	1.2397	1.0982	1.1619
SW684 Pexidartinib 1	1	1.1775	1.1898	1.1592	1.2482	1.1967	1.1771	1.2218	1.1555	1.1487	1.1046	1.1365
SW684 Pexidartinib 2	1	1.169	1.2163	1.2729	1.1936	1.1541	1.1893	1.1621	1.1711	1.1539	1.1884	1.1469
SW684 Pexidartinib 3	1	1.0822	1.2029	1.1355	1.1446	1.0865	1.0732	1.0825	1.0761	1.0738	1.1375	1.0814
SW684 Ponatinib 1	1	1.1427	1.1889	1.106	1.1978	1.314	1.2774	1.243	1.1523	0.4891	0.0184	-0.0163
SW684 Ponatinib 2	1	1.1334	1.2088	1.2113	1.2971	1.2356	1.2391	1.3231	1.1553	0.5216	0.0306	-0.0202
SW684 Ponatinib 3	1	1.0951	1.1127	1.1965	1.1566	1.2516	1.2711	1.3486	1.1633	0.4968	0.032	-0.0197
SW684 Quizartinib 1	1	1.2018	1.2228	1.2687	1.2505	1.2486	1.1321	1.2332	1.2924	1.217	0.9972	0.7352
SW684 Quizartinib 2	1	1.1722	1.1998	1.0966	1.2128	1.1445	1.1456	1.1755	1.1705	1.0604	1.0186	0.656
SW684 Quizartinib 3	1	0.9505	1.2037	1.2504	1.2315	1.2044	1.156	1.2189	1.2351	1.1391	1.0718	0.8097
SW684 Radotinib 1	1	1.1571	1.2178	1.1968	1.222	1.1877	1.1781	1.3065	1.3265	1.3704	1.2729	1.2939
SW684 Radotinib 2	1	1.1274	1.1015	1.2257	1.2518	1.2203	1.2234	1.2958	1.3712	1.4634	1.3092	1.278
SW684 Radotinib 3	1	1.1166	1.1759	1.1624	1.1572	1.0939	1.1633	1.1727	1.3059	1.293	1.1332	1.0896
SW684 Rapamycin 1	1	1.0043	0.8317	0.8053	0.7343	0.6782	0.6419	0.6618	0.6896	0.7306	0.6986	0.6608
SW684 Rapamycin 2	1	0.9952	0.9689	0.7924	0.7418	0.7172	0.6835	0.7192	0.7152	0.7652	0.7927	0.6292
SW684 Rapamycin 3	1	0.9846	1.0061	0.8382	0.7536	0.6382	0.7189	0.7729	0.7495	0.7528	0.7657	0.7574
SW684 Regorafenib 1	1	1.1969	1.2349	1.2149	1.225	1.1792	1.1849	1.251	1.2834	1.3797	1.3371	0.7784
SW684 Regorafenib 2	1	1.1924	1.2523	1.2169	1.2956	1.2091	1.1224	1.156	1.2169	1.2712	1.2829	0.7545
SW684 Regorafenib 3	1	1.1917	1.2129	1.2389	1.2005	1.2514	1.1543	1.2251	1.2282	1.3159	1.2859	0.7843
SW684 Ribociclib 1	1	1.1948	1.1577	1.1549	1.2142	1.1681	1.1464	1.1083	1.1023	1.1809	1.0374	1.067
SW684 Ribociclib 2	1	1.1469	1.2216	1.132	1.1053	1.0836	1.1679	1.218	1.2007	1.2196	1.133	1.0277
SW684 Ribociclib 3	1	1.1282	1.0906	1.1254	1.1324	1.1361	1.1468	1.1263	1.1147	1.1181	1.1155	1.0441
SW684 Ridaforolimus 1	1	1.2179	1.1346	1.0771	1.0443	0.9454	0.8582	0.8641	0.9009	0.8578	0.7811	0.8051
SW684 Ridaforolimus 2	1	1.1405	1.1562	1.0847	0.9057	0.8782	0.8378	0.8506	0.8093	0.8349	0.8396	0.7682
SW684 Ridaforolimus 3	1	1.056	1.0348	1.0453	0.9626	0.8644	0.8898	0.8011	0.8263	0.8072	0.7515	0.6729
SW684 Rigosertib 1	1	1.1811	1.2052	1.1556	1.1745	1.2338	1.1774	1.0001	0.7335	0.6557	0.6899	0.7335
SW684 Rigosertib 2	1	1.1275	1.2254	1.1098	1.2039	1.2078	1.1657	1.0467	0.7543	0.7192	0.7112	0.7581
SW684 Rigosertib 3	1	1.1119	1.1619	1.1723	1.2025	1.1204	1.1213	0.9992	0.7024	0.6674	0.7384	0.7754
SW684 Roblitinib 1	1	1.1173	1.1545	1.0941	1.0176	1.1109	1.1166	1.1378	1.0984	1.2144	1.1639	1.0305
